LLM_MODEL,LANG,TASK_ID,SNIPPET_ID,SAMPLE_ID,EXECUTION_PLUS_BINARY,EXECUTION_PLUS_RATIO,BLEU,ROUGE-L,METEOR,chrF,CodeBLEU,RUBY,CBS_F1,CBS_F3,ICE-Score,ICE-Score w/o r,CJ-BIN,CJ-BIN w/o r,CJ-Score,CJ-Score w/o r,V-BIN,V-BIN w/o r,V-Score,V-Score w/o r
Qwen3-Next-80B,go,36,0,2,1.0,1.0,0.2415598391369577,0.3939393939393939,0.2981692886534959,0.2537972416952123,0.326513297241529,0.5419354838709678,0.8524999618530273,0.8351286053657532,3.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,36,1,0,1.0,1.0,0.3628112573239292,0.430379746835443,0.4677600306090024,0.37197893306944296,0.36843225942479,0.6791808873720135,0.8655117750167847,0.8730534911155701,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,go,36,1,1,1.0,1.0,0.3628112573239292,0.430379746835443,0.4677600306090024,0.37197893306944296,0.36843225942479,0.6791808873720135,0.8655117750167847,0.8730534911155701,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,go,36,1,2,1.0,1.0,0.3628112573239292,0.430379746835443,0.4677600306090024,0.37197893306944296,0.36843225942479,0.6791808873720135,0.8655117750167847,0.8730534911155701,2.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,go,36,2,0,0.0,0.45394736842105265,0.1577782569170708,0.3939393939393939,0.3279138099902057,0.18167006891383594,0.20431347835068395,0.5474137931034483,0.8432282209396362,0.8173096179962158,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,2,1,0.0,0.45394736842105265,0.1577782569170708,0.3939393939393939,0.3279138099902057,0.18167006891383594,0.20431347835068395,0.5474137931034483,0.8432282209396362,0.8173096179962158,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,2,2,0.0,0.45394736842105265,0.1577782569170708,0.3939393939393939,0.3279138099902057,0.18167006891383594,0.20431347835068395,0.5474137931034483,0.8432282209396362,0.8173096179962158,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,3,0,1.0,1.0,0.2526841153838017,0.45454545454545453,0.31907563447063514,0.28896805466364633,0.33274493624255636,0.5884861407249466,0.8558968901634216,0.837479293346405,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,3,1,1.0,1.0,0.2526841153838017,0.45454545454545453,0.31907563447063514,0.28896805466364633,0.33274493624255636,0.5884861407249466,0.8558968901634216,0.837479293346405,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,3,2,1.0,1.0,0.2526841153838017,0.45454545454545453,0.31907563447063514,0.28896805466364633,0.33274493624255636,0.5884861407249466,0.8558968901634216,0.837479293346405,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,4,0,1.0,1.0,0.2526841153838017,0.45454545454545453,0.31907563447063514,0.28896805466364633,0.33274493624255636,0.5884861407249466,0.8553094863891602,0.8367685079574585,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,4,1,1.0,1.0,0.2526841153838017,0.45454545454545453,0.31907563447063514,0.28896805466364633,0.33274493624255636,0.5884861407249466,0.8553094863891602,0.8367685079574585,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,4,2,1.0,1.0,0.2526841153838017,0.45454545454545453,0.31907563447063514,0.28896805466364633,0.33274493624255636,0.5884861407249466,0.8553094863891602,0.8367685079574585,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,5,0,0.0,0.45394736842105265,0.19690822839831376,0.36666666666666675,0.30127742286183357,0.22547888910527425,0.2451549074820295,0.4838709677419355,0.852029025554657,0.8240289688110352,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,5,1,0.0,0.45394736842105265,0.19690822839831376,0.36666666666666675,0.30127742286183357,0.22547888910527425,0.2451549074820295,0.4838709677419355,0.852029025554657,0.8240289688110352,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,5,2,0.0,0.45394736842105265,0.19690822839831376,0.36666666666666675,0.30127742286183357,0.22547888910527425,0.2451549074820295,0.4838709677419355,0.852029025554657,0.8240289688110352,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,6,0,1.0,1.0,0.25859823224449485,0.4242424242424242,0.3380508865119212,0.33043412524299787,0.33940012497042754,0.5625,0.8711088299751282,0.8565171360969543,4.0,3.0,1.0,1.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,6,1,1.0,1.0,0.25859823224449485,0.4242424242424242,0.3380508865119212,0.33043412524299787,0.33940012497042754,0.5625,0.8711088299751282,0.8565171360969543,4.0,3.0,1.0,1.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,6,2,1.0,1.0,0.25859823224449485,0.4242424242424242,0.3380508865119212,0.33043412524299787,0.33940012497042754,0.5625,0.8711088299751282,0.8565171360969543,4.0,3.0,1.0,1.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,7,0,1.0,1.0,0.25859823224449485,0.4242424242424242,0.3380508865119212,0.3329696779381932,0.33940012497042754,0.575,0.8701695203781128,0.8566323518753052,4.0,0.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,7,1,1.0,1.0,0.25859823224449485,0.4242424242424242,0.3380508865119212,0.3329696779381932,0.33940012497042754,0.575,0.8701695203781128,0.8566323518753052,4.0,0.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,7,2,1.0,1.0,0.25859823224449485,0.4242424242424242,0.3380508865119212,0.3329696779381932,0.33940012497042754,0.575,0.8701695203781128,0.8566323518753052,4.0,0.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,8,0,0.0,0.0,0.37052033318142436,0.4594594594594595,0.47601935273511886,0.3849676628803762,0.37106210122110284,0.664259927797834,0.8750277757644653,0.8760082721710205,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,36,8,1,0.0,0.0,0.37052033318142436,0.4594594594594595,0.47601935273511886,0.3849676628803762,0.37106210122110284,0.664259927797834,0.8750277757644653,0.8760082721710205,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,36,8,2,0.0,0.0,0.37052033318142436,0.4594594594594595,0.47601935273511886,0.3849676628803762,0.37106210122110284,0.664259927797834,0.8750277757644653,0.8760082721710205,3.0,3.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,36,9,0,0.0,0.45394736842105265,0.24494532634899774,0.40625000000000006,0.33871634101292897,0.3132932919839691,0.2780933157663523,0.5714285714285714,0.8660569787025452,0.8521970510482788,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,9,1,0.0,0.45394736842105265,0.24494532634899774,0.40625000000000006,0.33871634101292897,0.3132932919839691,0.2780933157663523,0.5714285714285714,0.8660569787025452,0.8521970510482788,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,9,2,0.0,0.45394736842105265,0.24494532634899774,0.40625000000000006,0.33871634101292897,0.3132932919839691,0.2780933157663523,0.5714285714285714,0.8660569787025452,0.8521970510482788,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,10,0,1.0,1.0,0.24249428756108066,0.40625000000000006,0.2777288859162637,0.3224841963862682,0.3156493442023334,0.5584415584415585,0.8721174597740173,0.8549403548240662,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,10,1,1.0,1.0,0.24249428756108066,0.40625000000000006,0.2777288859162637,0.3224841963862682,0.3156493442023334,0.5584415584415585,0.8721174597740173,0.8549403548240662,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,10,2,1.0,1.0,0.24249428756108066,0.40625000000000006,0.2777288859162637,0.3224841963862682,0.3156493442023334,0.5584415584415585,0.8721174597740173,0.8549403548240662,4.0,3.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,11,0,0.0,0.046052631578947366,0.07366462319591291,0.3225806451612903,0.20419530014989065,0.13888419054825135,0.14632651158795848,0.45412844036697253,0.8237766027450562,0.7952537536621094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,11,1,0.0,0.046052631578947366,0.07366462319591291,0.3225806451612903,0.20419530014989065,0.13888419054825135,0.14632651158795848,0.45412844036697253,0.8237766027450562,0.7952537536621094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,11,2,0.0,0.046052631578947366,0.07366462319591291,0.3225806451612903,0.20419530014989065,0.13888419054825135,0.14632651158795848,0.45412844036697253,0.8237766027450562,0.7952537536621094,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,12,0,0.0,0.45394736842105265,0.274334484539714,0.3188405797101449,0.3807375609756097,0.33410424867860233,0.30014805660463206,0.6031128404669261,0.8535975813865662,0.8497134447097778,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,12,1,0.0,0.45394736842105265,0.274334484539714,0.3188405797101449,0.3807375609756097,0.33410424867860233,0.30014805660463206,0.6031128404669261,0.8535975813865662,0.8497134447097778,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,12,2,0.0,0.45394736842105265,0.274334484539714,0.3188405797101449,0.3807375609756097,0.33410424867860233,0.30014805660463206,0.6031128404669261,0.8535975813865662,0.8497134447097778,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,36,13,0,1.0,1.0,0.3385383855586373,0.4571428571428571,0.44418931491122143,0.36405267441343125,0.3992206972851686,0.6213592233009708,0.8803226947784424,0.8704512715339661,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,13,1,1.0,1.0,0.3385383855586373,0.4571428571428571,0.44418931491122143,0.36405267441343125,0.3992206972851686,0.6213592233009708,0.8803226947784424,0.8704512715339661,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,13,2,1.0,1.0,0.3385383855586373,0.4571428571428571,0.44418931491122143,0.36405267441343125,0.3992206972851686,0.6213592233009708,0.8803226947784424,0.8704512715339661,4.0,3.0,1.0,0.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,14,0,1.0,1.0,0.3140041221583194,0.463768115942029,0.4155330490097696,0.3603905857480401,0.39164493970941106,0.6055776892430279,0.8800821304321289,0.8682804703712463,4.0,3.0,1.0,1.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,14,1,1.0,1.0,0.3140041221583194,0.463768115942029,0.4155330490097696,0.3603905857480401,0.39164493970941106,0.6055776892430279,0.8800821304321289,0.8682804703712463,4.0,3.0,1.0,1.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,36,14,2,1.0,1.0,0.3140041221583194,0.463768115942029,0.4155330490097696,0.3603905857480401,0.39164493970941106,0.6055776892430279,0.8800821304321289,0.8682804703712463,4.0,3.0,1.0,1.0,0.95,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,0,0,1.0,1.0,0.20091714627382717,0.3448275862068966,0.5232391930674981,0.36366771403951037,0.31579403780735715,0.5590062111801242,0.8433892130851746,0.8602959513664246,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,0,1,1.0,1.0,0.20091714627382717,0.3448275862068966,0.5232391930674981,0.36366771403951037,0.31579403780735715,0.5590062111801242,0.8433892130851746,0.8602959513664246,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,0,2,1.0,1.0,0.20091714627382717,0.3448275862068966,0.5232391930674981,0.36366771403951037,0.31579403780735715,0.5590062111801242,0.8433892130851746,0.8602959513664246,3.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,1,0,0.0,0.09723643807574207,0.3127563868650632,0.4166666666666667,0.4851074361656373,0.35157925963490405,0.378951965414126,0.6544715447154472,0.8582000136375427,0.8555105328559875,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,1,1,0.0,0.09723643807574207,0.3127563868650632,0.4166666666666667,0.4851074361656373,0.35157925963490405,0.378951965414126,0.6544715447154472,0.8582000136375427,0.8555105328559875,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,1,2,0.0,0.09723643807574207,0.3127563868650632,0.4166666666666667,0.4851074361656373,0.35157925963490405,0.378951965414126,0.6544715447154472,0.8582000136375427,0.8555105328559875,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,2,0,1.0,1.0,0.40112276902532157,0.4857142857142857,0.524904330579013,0.3713659409830951,0.44475735159914986,0.6607142857142857,0.8756170868873596,0.8741568922996521,3.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,2,1,1.0,1.0,0.40112276902532157,0.4857142857142857,0.524904330579013,0.3713659409830951,0.44475735159914986,0.6607142857142857,0.8756170868873596,0.8741568922996521,3.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,2,2,1.0,1.0,0.40112276902532157,0.4857142857142857,0.524904330579013,0.3713659409830951,0.44475735159914986,0.6607142857142857,0.8756170868873596,0.8741568922996521,3.0,2.0,1.0,0.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,3,0,0.0,0.2947799385875128,0.18825784449167127,0.34782608695652173,0.47771189122338253,0.35554018919129243,0.36553241812819565,0.5095367847411444,0.832256019115448,0.8579069375991821,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,3,1,0.0,0.2947799385875128,0.18825784449167127,0.34782608695652173,0.47771189122338253,0.35554018919129243,0.36553241812819565,0.5095367847411444,0.832256019115448,0.8579069375991821,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,3,2,0.0,0.2947799385875128,0.18825784449167127,0.34782608695652173,0.47771189122338253,0.35554018919129243,0.36553241812819565,0.5095367847411444,0.832256019115448,0.8579069375991821,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,4,0,0.0,0.09723643807574207,0.29057561980584035,0.4155844155844156,0.5721165803487828,0.3547007061915967,0.3629952891722696,0.618595825426945,0.8473734259605408,0.8576382994651794,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,4,1,0.0,0.09723643807574207,0.29057561980584035,0.4155844155844156,0.5721165803487828,0.3547007061915967,0.3629952891722696,0.618595825426945,0.8473734259605408,0.8576382994651794,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,4,2,0.0,0.09723643807574207,0.29057561980584035,0.4155844155844156,0.5721165803487828,0.3547007061915967,0.3629952891722696,0.618595825426945,0.8473734259605408,0.8576382994651794,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,5,0,1.0,1.0,0.3566869140003703,0.5,0.473200136321036,0.32823746564082174,0.40506559233450257,0.7037974683544302,0.875863254070282,0.8686234354972839,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,5,1,1.0,1.0,0.3566869140003703,0.5,0.473200136321036,0.32823746564082174,0.40506559233450257,0.7037974683544302,0.875863254070282,0.8686234354972839,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,5,2,1.0,1.0,0.3566869140003703,0.5,0.473200136321036,0.32823746564082174,0.40506559233450257,0.7037974683544302,0.875863254070282,0.8686234354972839,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,6,0,1.0,1.0,0.351734601765392,0.4597701149425288,0.6403739031844621,0.48008660293935324,0.4812138715176638,0.5658093797276853,0.8275966048240662,0.8504670262336731,4.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,6,1,1.0,1.0,0.351734601765392,0.4597701149425288,0.6403739031844621,0.48008660293935324,0.4812138715176638,0.5658093797276853,0.8275966048240662,0.8504670262336731,4.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,6,2,1.0,1.0,0.351734601765392,0.4597701149425288,0.6403739031844621,0.48008660293935324,0.4812138715176638,0.5658093797276853,0.8275966048240662,0.8504670262336731,4.0,0.0,1.0,0.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,7,0,1.0,1.0,0.17508120420709714,0.3291139240506329,0.4363267376966008,0.3827030523603637,0.2755024121938718,0.6082644628099174,0.8383477330207825,0.8501969575881958,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,7,1,1.0,1.0,0.17508120420709714,0.3291139240506329,0.4363267376966008,0.3827030523603637,0.2755024121938718,0.6082644628099174,0.8383477330207825,0.8501969575881958,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,7,2,1.0,1.0,0.17508120420709714,0.3291139240506329,0.4363267376966008,0.3827030523603637,0.2755024121938718,0.6082644628099174,0.8383477330207825,0.8501969575881958,3.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,8,0,0.0,0.0010235414534288639,0.2028672790397237,0.4096385542168675,0.5503540350726859,0.39647166869495637,0.30888103986688475,0.5884194053208138,0.8442391157150269,0.8617861866950989,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,8,1,0.0,0.0010235414534288639,0.2028672790397237,0.4096385542168675,0.5503540350726859,0.39647166869495637,0.30888103986688475,0.5884194053208138,0.8442391157150269,0.8617861866950989,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,8,2,0.0,0.0010235414534288639,0.2028672790397237,0.4096385542168675,0.5503540350726859,0.39647166869495637,0.30888103986688475,0.5884194053208138,0.8442391157150269,0.8617861866950989,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,9,0,0.0,0.07881269191402251,0.3943637255513759,0.5573770491803278,0.44515143603133156,0.3408115164473504,0.42028721284285964,0.6737967914438502,0.879463255405426,0.8696253895759583,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,9,1,0.0,0.07881269191402251,0.3943637255513759,0.5573770491803278,0.44515143603133156,0.3408115164473504,0.42028721284285964,0.6737967914438502,0.879463255405426,0.8696253895759583,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,9,2,0.0,0.07881269191402251,0.3943637255513759,0.5573770491803278,0.44515143603133156,0.3408115164473504,0.42028721284285964,0.6737967914438502,0.879463255405426,0.8696253895759583,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,10,0,1.0,1.0,0.2647814944414215,0.38961038961038963,0.5613336666950834,0.3900603277086468,0.3875578539018084,0.5943238731218699,0.8364067077636719,0.8541588187217712,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,10,1,1.0,1.0,0.2647814944414215,0.38961038961038963,0.5613336666950834,0.3900603277086468,0.3875578539018084,0.5943238731218699,0.8364067077636719,0.8541588187217712,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,10,2,1.0,1.0,0.2647814944414215,0.38961038961038963,0.5613336666950834,0.3900603277086468,0.3875578539018084,0.5943238731218699,0.8364067077636719,0.8541588187217712,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,11,0,1.0,1.0,0.34602455276698046,0.4166666666666667,0.4851074361656373,0.3759439853959832,0.42479095470656614,0.6544715447154472,0.8786346912384033,0.8799135088920593,2.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,go,37,11,1,1.0,1.0,0.34602455276698046,0.4166666666666667,0.4851074361656373,0.3759439853959832,0.42479095470656614,0.6544715447154472,0.8786346912384033,0.8799135088920593,2.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,go,37,11,2,1.0,1.0,0.34602455276698046,0.4166666666666667,0.4851074361656373,0.3759439853959832,0.42479095470656614,0.6544715447154472,0.8786346912384033,0.8799135088920593,2.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.0,0.0
Qwen3-Next-80B,go,37,12,0,1.0,1.0,0.19501028602679213,0.3636363636363636,0.4503140207393818,0.39335106194584896,0.28525132371526635,0.6281833616298811,0.8470183610916138,0.8546454906463623,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,12,1,1.0,1.0,0.19501028602679213,0.3636363636363636,0.4503140207393818,0.39335106194584896,0.28525132371526635,0.6281833616298811,0.8470183610916138,0.8546454906463623,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,12,2,1.0,1.0,0.19501028602679213,0.3636363636363636,0.4503140207393818,0.39335106194584896,0.28525132371526635,0.6281833616298811,0.8470183610916138,0.8546454906463623,4.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,13,0,1.0,1.0,0.4544626470699977,0.5625,0.48916206979588783,0.3782770593092972,0.44480730457847206,0.7080103359173127,0.8923752307891846,0.8742610812187195,2.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,13,1,1.0,1.0,0.4544626470699977,0.5625,0.48916206979588783,0.3782770593092972,0.44480730457847206,0.7080103359173127,0.8923752307891846,0.8742610812187195,2.0,2.0,0.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,13,2,1.0,1.0,0.4544626470699977,0.5625,0.48916206979588783,0.3782770593092972,0.44480730457847206,0.7080103359173127,0.8923752307891846,0.8742610812187195,2.0,2.0,1.0,1.0,0.5,0.5,0.0,0.0,3.0,0.0
Qwen3-Next-80B,go,37,14,0,0.0,0.09723643807574207,0.391873672477333,0.5671641791044777,0.5706785124988742,0.3593429866255054,0.412251172173773,0.697560975609756,0.8898465037345886,0.8776174783706665,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,14,1,0.0,0.09723643807574207,0.391873672477333,0.5671641791044777,0.5706785124988742,0.3593429866255054,0.412251172173773,0.697560975609756,0.8898465037345886,0.8776174783706665,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,14,2,0.0,0.09723643807574207,0.391873672477333,0.5671641791044777,0.5706785124988742,0.3593429866255054,0.412251172173773,0.697560975609756,0.8898465037345886,0.8776174783706665,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,15,0,1.0,1.0,0.26263512010426576,0.4155844155844156,0.5389363688595231,0.37259988994836246,0.3422399686151496,0.53,0.8219119906425476,0.8400945067405701,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,15,1,1.0,1.0,0.26263512010426576,0.4155844155844156,0.5389363688595231,0.37259988994836246,0.3422399686151496,0.53,0.8219119906425476,0.8400945067405701,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,15,2,1.0,1.0,0.26263512010426576,0.4155844155844156,0.5389363688595231,0.37259988994836246,0.3422399686151496,0.53,0.8219119906425476,0.8400945067405701,4.0,3.0,1.0,1.0,0.5,0.5,1.0,0.0,4.0,0.0
Qwen3-Next-80B,go,37,16,0,0.0,0.048106448311156604,0.4097107171616948,0.46376811594202894,0.5132299026737169,0.38778528765511733,0.46489938199655206,0.6338329764453962,0.8607322573661804,0.8635048866271973,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,16,1,0.0,0.048106448311156604,0.4097107171616948,0.46376811594202894,0.5132299026737169,0.38778528765511733,0.46489938199655206,0.6338329764453962,0.8607322573661804,0.8635048866271973,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,16,2,0.0,0.048106448311156604,0.4097107171616948,0.46376811594202894,0.5132299026737169,0.38778528765511733,0.46489938199655206,0.6338329764453962,0.8607322573661804,0.8635048866271973,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,17,0,0.0,0.0,0.2841692682831055,0.4155844155844156,0.549111055099394,0.398433697540069,0.3807733124946462,0.5868852459016394,0.8327240943908691,0.851157546043396,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,17,1,0.0,0.0,0.2841692682831055,0.4155844155844156,0.549111055099394,0.398433697540069,0.3807733124946462,0.5868852459016394,0.8327240943908691,0.851157546043396,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,17,2,0.0,0.0,0.2841692682831055,0.4155844155844156,0.549111055099394,0.398433697540069,0.3807733124946462,0.5868852459016394,0.8327240943908691,0.851157546043396,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
Qwen3-Next-80B,go,37,18,0,0.0,0.18014329580348004,0.17724300618168914,0.36585365853658536,0.42448583422406727,0.31630488862369877,0.2625205851383326,0.4597014925373134,0.8300504088401794,0.8506072163581848,3.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0
